City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
468,Kununurra,AU,2022-09-08 02:23:35,-15.7667,128.7333,89.58,31,6,11.5,clear sky
469,Artigas,UY,2022-09-08 02:23:36,-30.4,-56.4667,57.04,85,0,7.74,clear sky
470,Grindavik,IS,2022-09-08 02:23:37,63.8424,-22.4338,54.07,87,75,3.44,broken clouds
471,Babu,CN,2022-09-08 02:23:38,24.4167,111.5167,88.16,62,27,0.51,scattered clouds
472,Mabaruma,GY,2022-09-08 02:23:39,8.2,-59.7833,73.69,96,45,2.82,scattered clouds
473,Thunder Bay,CA,2022-09-08 02:19:59,48.4001,-89.3168,58.98,76,0,2.3,clear sky
474,Tezu,IN,2022-09-08 02:23:41,27.9167,96.1667,77.38,82,100,2.24,moderate rain
475,Carman,CA,2022-09-08 02:23:42,49.4992,-98.0016,71.94,53,0,10.36,clear sky
476,Taksimo,RU,2022-09-08 02:23:43,56.3444,114.8794,50.76,56,42,1.63,scattered clouds
477,Kudahuvadhoo,MV,2022-09-08 02:23:44,2.6708,72.8944,82.13,75,84,14.34,broken clouds
478,Kimbe,PG,2022-09-08 02:23:45,-5.5502,150.1429,92.59,49,47,5.19,scattered clouds
479,Cockburn Town,TC,2022-09-08 02:23:46,21.4612,-71.1419,83.17,74,5,9.35,clear sky
480,Kieta,PG,2022-09-08 02:23:47,-6.2167,155.6333,85.41,67,49,7.14,light rain
481,Kunming,CN,2022-09-08 02:22:30,25.0389,102.7183,62.53,77,75,11.18,broken clouds
482,Nanortalik,GL,2022-09-08 02:23:49,60.1432,-45.2371,43.03,93,18,3.78,few clouds
483,Muravlenko,RU,2022-09-08 02:23:50,63.7898,74.523,35.15,78,20,15.73,few clouds
484,Sao Raimundo Nonato,BR,2022-09-08 02:23:52,-9.0153,-42.6994,74.89,49,44,5.21,scattered clouds
485,Puerto Rico,AR,2022-09-08 02:23:53,-26.796,-55.024,59.43,97,16,2.89,few clouds
486,Aquiraz,BR,2022-09-08 02:23:55,-3.9014,-38.3911,79.18,81,0,13.47,clear sky
487,Yarkovo,RU,2022-09-08 02:23:56,57.4028,67.0786,40.5,96,44,5.91,scattered clouds
488,Mumford,GH,2022-09-08 02:23:58,5.2618,-0.759,73.92,94,12,10.18,few clouds
489,Petropavlovsk-Kamchatskiy,RU,2022-09-08 02:23:59,53.0452,158.6483,55.99,100,75,6.71,broken clouds
490,Weymouth,US,2022-09-08 02:24:00,42.2209,-70.9398,64.4,93,20,6.91,few clouds
491,Suure-Jaani,EE,2022-09-08 02:24:01,58.5361,25.4706,40.41,88,46,4.38,scattered clouds
492,Bitam,GA,2022-09-08 02:24:02,2.076,11.5007,68.4,98,100,2.82,light rain
493,Aykhal,RU,2022-09-08 02:24:03,66.0,111.5,40.39,70,44,12.53,scattered clouds
494,Filingue,NE,2022-09-08 02:24:04,14.3521,3.3168,80.76,63,100,9.08,overcast clouds
495,Shache,CN,2022-09-08 02:24:05,38.4167,77.2406,74.89,13,0,2.26,clear sky
496,Jumla,NP,2022-09-08 02:24:06,29.2747,82.1838,64.18,84,97,0.72,overcast clouds
497,Sao Felix Do Xingu,BR,2022-09-08 02:24:07,-6.6447,-51.995,78.33,59,1,2.66,clear sky
498,Huarmey,PE,2022-09-08 02:24:08,-10.0681,-78.1522,61.2,84,12,11.05,few clouds
499,Huanren,CN,2022-09-08 02:24:09,41.2647,125.3667,75.2,56,0,2.08,clear sky
500,Maningrida,AU,2022-09-08 02:24:10,-12.0667,134.2667,88.05,52,8,7.16,clear sky
501,Mayo,US,2022-09-08 02:24:11,38.8876,-76.5119,71.04,92,100,1.99,overcast clouds
502,Touros,BR,2022-09-08 02:24:12,-5.1989,-35.4608,73.92,78,0,15.68,clear sky
503,Ponta Delgada,PT,2022-09-08 02:24:13,37.7333,-25.6667,74.12,94,40,11.5,scattered clouds
504,Brejo Da Madre De Deus,BR,2022-09-08 02:24:14,-8.1458,-36.3711,59.83,91,7,7.56,clear sky
505,Sembe,CG,2022-09-08 02:24:15,1.6481,14.5806,71.56,93,99,2.15,overcast clouds
506,Altay,CN,2022-09-08 02:24:16,47.8667,88.1167,79.45,18,12,1.88,few clouds
507,Jishou,CN,2022-09-08 02:24:17,28.3167,109.7167,80.13,49,100,3.09,overcast clouds
508,Khuzdar,PK,2022-09-08 02:24:19,27.7384,66.6434,74.79,70,0,0.94,clear sky
509,Aguadilla,PR,2022-09-08 02:24:20,18.4275,-67.1541,80.58,88,82,1.99,broken clouds
510,Neiafu,TO,2022-09-08 02:24:21,-18.65,-173.9833,83.08,69,40,9.22,scattered clouds
511,Umm Kaddadah,SD,2022-09-08 02:24:22,13.6017,26.6876,75.99,70,100,15.59,moderate rain
512,Trincomalee,LK,2022-09-08 02:24:23,8.5711,81.2335,79.68,78,100,21.61,overcast clouds
513,Schwabisch Hall,DE,2022-09-08 02:24:24,49.1113,9.7391,65.53,82,100,4.61,light rain
514,Kholodnyy,RU,2022-09-08 02:24:25,62.7167,147.95,48.47,79,100,6.96,light rain
515,Nuuk,GL,2022-09-08 02:22:33,64.1835,-51.7216,43.41,87,75,2.3,broken clouds
516,Nome,US,2022-09-08 02:24:26,64.5011,-165.4064,53.17,76,0,10.36,clear sky
517,Viedma,AR,2022-09-08 02:24:27,-40.8135,-62.9967,46.62,73,100,14.9,overcast clouds
518,Minas,UY,2022-09-08 02:24:28,-34.3759,-55.2377,57.09,89,0,5.77,clear sky
519,Forestville,US,2022-09-08 02:20:39,38.8451,-76.875,70.07,95,75,5.75,broken clouds
520,Perth,AU,2022-09-08 02:24:07,-31.9333,115.8333,61.18,70,75,10.36,broken clouds
521,Voznesenye,RU,2022-09-08 02:24:31,61.0106,35.4781,43.47,81,52,9.86,broken clouds
522,Raymond Terrace,AU,2022-09-08 02:24:32,-32.75,151.75,71.01,40,75,16.11,broken clouds
523,Steubenville,US,2022-09-08 02:24:33,40.3698,-80.634,68.58,87,0,1.01,clear sky
524,Seymchan,RU,2022-09-08 02:24:34,62.8833,152.4333,51.57,76,100,20.92,light rain
525,San Luis,AR,2022-09-08 02:24:35,-33.295,-66.3356,58.33,27,94,18.61,overcast clouds
526,Niquero,CU,2022-09-08 02:24:36,20.0431,-77.5828,80.11,78,6,2.08,clear sky
527,Yanggu,CN,2022-09-08 02:24:37,36.1106,115.7753,78.19,50,100,7.27,overcast clouds
528,Novopokrovka,UA,2022-09-08 02:24:38,49.8425,36.5477,45.37,58,31,6.76,scattered clouds
529,Mnogovershinnyy,RU,2022-09-08 02:24:39,53.9353,139.9242,52.86,63,100,26.44,overcast clouds
530,Uva,RU,2022-09-08 02:24:40,56.9908,52.1852,44.4,96,100,4.72,overcast clouds
531,Qena,EG,2022-09-08 02:24:41,26.1615,32.7183,80.51,43,0,7.2,clear sky
532,Innisfail,AU,2022-09-08 02:24:42,-17.5333,146.0333,75.81,70,97,4.7,overcast clouds
533,Palu,ID,2022-09-08 02:24:44,-0.8917,119.8707,84.13,73,94,1.34,overcast clouds
534,San Francisco,US,2022-09-08 02:24:45,37.7749,-122.4194,94.32,74,20,14.97,few clouds
535,Avera,US,2022-09-08 02:24:46,33.194,-82.5271,76.51,59,98,5.1,overcast clouds
536,Matoury,GF,2022-09-08 02:24:47,4.8483,-52.3317,75.16,94,20,0.0,few clouds
537,Tortoli,IT,2022-09-08 02:24:48,39.9256,9.6572,78.62,61,0,12.66,clear sky
538,Pa Daet,TH,2022-09-08 02:24:49,19.5049,99.9924,85.33,78,79,4.05,broken clouds
539,Santander,ES,2022-09-08 02:24:50,43.4647,-3.8044,65.46,92,0,3.44,clear sky
540,Dhidhdhoo,MV,2022-09-08 02:24:51,6.8833,73.1,80.67,80,99,17.05,overcast clouds
541,Xiashi,CN,2022-09-08 02:24:52,30.5363,120.6864,82.42,66,100,6.46,overcast clouds
542,Ulladulla,AU,2022-09-08 02:24:53,-35.35,150.4667,65.93,65,98,15.84,overcast clouds
543,Shingu,JP,2022-09-08 02:24:54,33.7333,135.9833,79.16,88,98,7.38,light rain
544,Hearst,CA,2022-09-08 02:24:55,49.6835,-83.6665,52.05,58,3,4.23,clear sky
545,Strandby,DK,2022-09-08 02:24:57,57.4915,10.4961,58.42,68,99,20.36,light rain
546,Paciran,ID,2022-09-08 02:24:58,-6.8767,112.3761,83.97,70,79,7.72,broken clouds
547,Numan,NG,2022-09-08 02:24:59,9.4667,12.0333,80.85,95,99,5.14,overcast clouds
548,De Aar,ZA,2022-09-08 02:25:00,-30.6497,24.0123,53.69,13,0,4.41,clear sky
549,Princeton,US,2022-09-08 02:21:50,25.5384,-80.4089,83.01,84,0,3.44,clear sky
550,Moron,AR,2022-09-08 02:25:02,-34.6534,-58.6198,64.98,75,0,8.57,clear sky
551,Acarau,BR,2022-09-08 02:25:03,-2.8856,-40.12,77.43,82,2,17.36,clear sky
552,Nishihara,JP,2022-09-08 02:25:04,26.1842,127.7558,85.28,68,75,19.57,broken clouds
553,Batavia,US,2022-09-08 02:23:52,41.85,-88.3126,69.93,77,0,0.0,clear sky
554,Geraldton,AU,2022-09-08 02:25:06,-28.7667,114.6,57.61,94,87,6.91,overcast clouds
555,Dzialdowo,PL,2022-09-08 02:25:07,53.2396,20.17,46.49,54,100,8.1,overcast clouds
556,Zhigansk,RU,2022-09-08 02:25:09,66.7697,123.3711,49.17,61,44,5.82,scattered clouds
557,Santa Maria,BR,2022-09-08 02:25:10,-29.6842,-53.8069,60.1,82,0,4.61,clear sky
558,Lima,PE,2022-09-08 02:20:29,-12.0432,-77.0282,58.89,85,100,13.8,overcast clouds
559,Peniche,PT,2022-09-08 02:25:11,39.3558,-9.3811,71.11,95,94,10.96,overcast clouds
560,Shasta Lake,US,2022-09-08 02:25:12,40.6804,-122.3708,104.72,23,79,2.82,broken clouds
561,Koosa,EE,2022-09-08 02:25:13,58.5255,27.0795,35.74,78,100,6.02,overcast clouds
562,Port Shepstone,ZA,2022-09-08 02:25:14,-30.7414,30.455,62.37,87,0,11.25,clear sky
563,Hervey Bay,AU,2022-09-08 02:25:15,-25.2986,152.8535,72.01,63,22,5.99,few clouds
564,Belyy Yar,RU,2022-09-08 02:25:16,53.6039,91.3903,67.89,32,0,15.66,clear sky
565,Staicele,LV,2022-09-08 02:25:17,57.8364,24.75,47.98,72,100,3.22,overcast clouds
566,Rurrenabaque,BO,2022-09-08 02:25:18,-14.4413,-67.5278,75.4,43,32,1.21,scattered clouds
567,Kyzyl-Suu,KG,2022-09-08 02:25:19,42.3414,78.0056,68.31,34,0,3.65,clear sky
568,Sinnar,SD,2022-09-08 02:25:20,13.5691,33.5672,77.95,81,100,10.51,overcast clouds
569,Jacqueville,CI,2022-09-08 02:25:21,5.2052,-4.4146,73.53,92,22,9.69,few clouds
570,Aleksandrovka,UA,2022-09-08 02:25:22,46.8383,32.7612,50.47,49,2,4.38,clear sky
571,Sao Joao Da Barra,BR,2022-09-08 02:25:23,-21.6403,-41.0511,69.55,75,26,18.88,scattered clouds
572,Alofi,NU,2022-09-08 02:25:24,-19.0595,-169.9187,80.49,69,13,11.5,few clouds
573,Adzope,CI,2022-09-08 02:25:25,6.1069,-3.8619,68.7,99,18,2.51,few clouds
574,Saint-Leu,RE,2022-09-08 02:25:26,-21.15,55.2833,69.31,71,78,8.48,broken clouds
575,Mwinilunga,ZM,2022-09-08 02:25:27,-11.7358,24.4293,59.07,40,3,5.59,clear sky
576,Muros,ES,2022-09-08 02:25:28,42.7762,-9.0603,66.16,89,97,5.37,overcast clouds
577,Jadu,LY,2022-09-08 02:25:29,31.953,12.0261,77.54,36,1,6.33,clear sky
578,Aguilar De La Frontera,ES,2022-09-08 02:25:30,37.5143,-4.6554,66.54,54,38,1.43,scattered clouds
579,Obidos,BR,2022-09-08 02:25:31,-1.9175,-55.5181,78.39,70,95,4.97,moderate rain
580,Hirara,JP,2022-09-08 02:25:32,24.8,125.2833,84.47,65,20,18.41,few clouds
581,Sangar,RU,2022-09-08 02:25:33,63.9242,127.4739,50.14,65,100,18.14,overcast clouds
582,Rognan,NO,2022-09-08 02:25:34,67.0953,15.3878,48.06,78,92,6.11,overcast clouds
583,Pompeia,BR,2022-09-08 02:25:35,-22.1086,-50.1717,67.3,61,32,7.38,scattered clouds
584,Suchiate,MX,2022-09-08 02:25:36,14.55,-92.2167,78.98,77,100,6.6,overcast clouds
585,Bintulu,MY,2022-09-08 02:25:38,3.1667,113.0333,77.41,94,40,0.0,scattered clouds
586,Mae Hong Son,TH,2022-09-08 02:25:39,19.3003,97.9685,80.74,83,75,0.0,broken clouds
587,Payson,US,2022-09-08 02:25:40,40.0444,-111.7321,86.38,23,40,5.75,scattered clouds
588,Antofagasta,CL,2022-09-08 02:25:41,-23.65,-70.4,56.48,81,61,4.23,broken clouds
589,Camara De Lobos,PT,2022-09-08 02:25:42,32.6333,-16.9667,72.72,84,20,4.61,few clouds
590,Yakeshi,CN,2022-09-08 02:25:43,49.2833,120.7333,65.44,49,3,7.49,clear sky
591,Magadan,RU,2022-09-08 02:21:23,59.5667,150.8,54.54,97,100,10.83,moderate rain
592,Rocha,UY,2022-09-08 02:25:45,-34.4833,-54.3333,56.52,93,0,6.08,clear sky
593,Killybegs,IE,2022-09-08 02:25:46,54.6333,-8.45,55.54,91,81,8.25,broken clouds
594,Haysville,US,2022-09-08 02:25:47,37.5645,-97.3523,80.82,54,0,11.5,clear sky
595,Balsas,BR,2022-09-08 02:23:57,-7.5325,-46.0356,78.01,35,9,4.05,clear sky
596,Caravelas,BR,2022-09-08 02:25:49,-17.7125,-39.2481,68.95,73,100,7.27,overcast clouds
597,Mao,ES,2022-09-08 02:25:50,39.8885,4.2658,77.56,83,0,6.91,clear sky
598,Port Moresby,PG,2022-09-08 02:25:51,-9.4431,147.1797,87.22,70,40,11.5,haze
599,Pointe Michel,DM,2022-09-08 02:25:52,15.25,-61.3833,82.36,73,100,2.95,overcast clouds
600,Nabire,ID,2022-09-08 02:25:53,-3.3667,135.4833,85.44,68,67,2.73,broken clouds
601,Cayenne,GF,2022-09-08 02:25:54,4.9333,-52.3333,75.24,94,20,0.0,few clouds
602,Deer Lake,CA,2022-09-08 02:25:55,49.1667,-57.4316,40.86,93,0,3.44,clear sky
603,Kangaatsiaq,GL,2022-09-08 02:25:56,68.3065,-53.4641,39.13,88,100,6.96,overcast clouds
604,Mount Gambier,AU,2022-09-08 02:25:57,-37.8333,140.7667,57.11,94,100,9.22,light rain
605,Grakhovo,RU,2022-09-08 02:21:11,56.0502,51.9676,45.25,90,100,6.98,overcast clouds
606,Quelimane,MZ,2022-09-08 02:25:59,-17.8786,36.8883,68.0,81,0,4.03,clear sky
607,Sambava,MG,2022-09-08 02:26:00,-14.2667,50.1667,68.59,76,98,11.5,overcast clouds
608,Rosario Do Sul,BR,2022-09-08 02:26:01,-30.2583,-54.9142,58.73,80,0,4.52,clear sky
609,Ust-Karsk,RU,2022-09-08 02:26:03,52.7011,118.8077,60.49,38,9,2.37,clear sky
610,Bressanone,IT,2022-09-08 02:26:04,46.715,11.656,67.19,98,100,0.31,overcast clouds
611,Vila Franca Do Campo,PT,2022-09-08 02:26:05,37.7167,-25.4333,73.81,93,39,11.41,light rain
612,San Isidro,PE,2022-09-08 02:26:06,-12.1167,-77.05,60.01,85,100,13.8,overcast clouds
613,Storslett,NO,2022-09-08 02:26:07,69.7678,21.0247,44.6,93,100,2.3,overcast clouds
614,Fasa,IR,2022-09-08 02:26:08,28.9383,53.6482,67.24,40,0,0.0,clear sky
615,Phonhong,LA,2022-09-08 02:26:09,18.5007,102.4166,73.63,96,100,3.0,overcast clouds
616,Auki,SB,2022-09-08 02:26:10,-8.7676,160.7034,87.22,56,84,4.5,broken clouds
617,Ferme-Neuve,CA,2022-09-08 02:26:11,46.7001,-75.4493,57.94,73,3,1.41,clear sky
618,Tres Lagoas,BR,2022-09-08 02:26:12,-20.7511,-51.6783,78.08,32,66,6.17,broken clouds
619,Laredo,US,2022-09-08 02:26:13,27.5064,-99.5075,84.49,65,40,5.75,scattered clouds
620,Sorland,NO,2022-09-08 02:26:14,67.667,12.6934,49.86,73,17,11.68,few clouds
621,Richards Bay,ZA,2022-09-08 02:26:15,-28.783,32.0377,63.61,78,0,11.92,clear sky
622,Ranfurly,NZ,2022-09-08 02:26:16,-45.1333,170.1,51.1,70,62,2.73,broken clouds
623,Sayyan,YE,2022-09-08 02:26:18,15.1718,44.3244,63.79,30,4,5.01,clear sky
624,Campo Verde,BR,2022-09-08 02:26:19,-20.4167,-54.0667,76.42,29,29,2.93,scattered clouds
625,Chingirlau,KZ,2022-09-08 02:26:21,51.095,54.0814,47.21,60,99,6.91,overcast clouds
626,Sennoy,RU,2022-09-08 02:26:22,52.1509,46.9631,42.4,69,41,4.7,scattered clouds
627,Bani,DO,2022-09-08 02:26:23,18.2833,-70.3333,79.86,81,22,0.4,few clouds
628,Hurricane,US,2022-09-08 02:26:24,37.1753,-113.2899,99.07,31,68,7.63,broken clouds
629,Mehran,IR,2022-09-08 02:26:25,33.1222,46.1646,92.5,19,0,7.58,clear sky
630,Athabasca,CA,2022-09-08 02:24:16,54.7169,-113.2854,59.41,48,57,7.7,broken clouds
631,Ratnagiri,IN,2022-09-08 02:26:28,16.9833,73.3,77.27,90,98,7.45,light rain
632,Menongue,AO,2022-09-08 02:26:29,-14.6585,17.691,59.0,29,0,4.59,clear sky
633,Sydney,AU,2022-09-08 02:21:30,-33.8679,151.2073,71.35,65,75,24.16,broken clouds
634,Duncan,US,2022-09-08 02:23:20,34.5023,-97.9578,82.29,50,0,8.05,clear sky
635,Biak,ID,2022-09-08 02:26:31,-0.9131,122.8766,81.86,71,97,3.58,overcast clouds
636,Mbini,GQ,2022-09-08 02:26:32,1.574,9.6134,75.34,89,99,7.52,light rain
637,Dahra,DZ,2022-09-08 02:26:33,36.2546,0.8519,70.99,43,39,3.06,scattered clouds
638,Astorga,BR,2022-09-08 02:26:34,-23.2325,-51.6656,68.23,67,5,7.92,clear sky
639,Mezen,RU,2022-09-08 02:26:35,65.8522,44.24,38.97,87,100,3.13,overcast clouds
640,Maarianhamina,AX,2022-09-08 02:26:36,60.0973,19.9348,37.26,93,75,4.61,broken clouds
641,Warah,PK,2022-09-08 02:26:37,27.4481,67.7978,85.51,62,0,6.49,clear sky
642,Garissa,KE,2022-09-08 02:26:38,-0.4536,39.6401,70.83,80,20,12.53,few clouds
643,New Castle,US,2022-09-08 02:26:39,41.0037,-80.347,67.33,86,75,4.61,mist
644,Suntar,RU,2022-09-08 02:26:41,62.1444,117.6319,48.7,73,24,8.79,few clouds
645,Mahibadhoo,MV,2022-09-08 02:26:42,3.7833,72.9667,80.46,83,97,13.04,overcast clouds
646,Northam,GB,2022-09-08 02:26:43,51.0333,-4.2167,59.4,96,100,10.74,overcast clouds
647,Beyneu,KZ,2022-09-08 02:26:44,45.3167,55.2,62.49,38,70,4.76,broken clouds
648,Nieuw Amsterdam,SR,2022-09-08 02:26:45,5.8833,-55.0833,80.02,86,9,9.55,clear sky
649,Dalianwan,CN,2022-09-08 02:26:46,39.0286,121.695,82.44,47,0,6.71,clear sky
650,Sana,YE,2022-09-08 02:26:47,15.3547,44.2067,66.47,31,11,5.01,few clouds
651,Lucea,JM,2022-09-08 02:26:48,18.451,-78.1736,82.26,76,0,1.99,clear sky
652,Phan Thiet,VN,2022-09-08 02:26:25,10.9333,108.1,82.08,74,98,8.1,overcast clouds
653,Shitanjing,CN,2022-09-08 02:26:50,39.2342,106.3439,72.48,36,5,4.81,clear sky
654,Malakal,SS,2022-09-08 02:26:51,9.5334,31.6605,71.49,94,86,2.95,overcast clouds
655,Luchegorsk,RU,2022-09-08 02:23:21,46.4764,134.2569,68.67,71,50,14.12,scattered clouds
656,Kirakira,SB,2022-09-08 02:26:53,-10.4544,161.9205,85.17,68,16,10.18,few clouds
657,Panukulan,PH,2022-09-08 02:26:54,14.9333,121.8144,84.04,76,91,5.68,overcast clouds
658,Lota,CL,2022-09-08 02:26:55,-37.0833,-73.1667,47.66,78,38,8.86,scattered clouds
659,Ketchikan,US,2022-09-08 02:26:56,55.3422,-131.6461,61.27,59,75,6.91,broken clouds
660,Aasiaat,GL,2022-09-08 02:26:57,68.7098,-52.8699,36.41,92,100,6.02,overcast clouds
661,Saint-Pierre,RE,2022-09-08 02:26:58,-21.3393,55.4781,69.91,61,100,3.44,overcast clouds
662,Karangasem,ID,2022-09-08 02:26:59,-8.45,115.6167,80.89,78,44,5.01,scattered clouds
663,Grand Gaube,MU,2022-09-08 02:27:00,-20.0064,57.6608,68.4,70,91,13.02,overcast clouds
664,Dunmore East,IE,2022-09-08 02:27:02,52.1514,-6.9861,61.0,76,97,18.92,overcast clouds
665,Corum,TR,2022-09-08 02:27:03,40.5,34.75,45.03,90,0,3.11,clear sky
666,Morro Bay,US,2022-09-08 02:23:51,35.3658,-120.8499,96.93,48,9,5.01,clear sky
667,Port Arthur,CN,2022-09-08 02:27:05,38.8,121.2667,82.62,65,0,7.85,clear sky
668,Muyezerskiy,RU,2022-09-08 02:27:06,63.9333,31.65,35.02,94,99,3.76,overcast clouds
669,Desaguadero,PE,2022-09-08 02:27:08,-16.5656,-69.0417,46.94,39,2,4.74,clear sky
670,Yazman,PK,2022-09-08 02:27:09,29.1212,71.7446,90.5,40,0,2.26,clear sky
671,Bowen,AU,2022-09-08 02:27:11,-20.0167,148.2333,73.13,65,2,12.08,clear sky
672,Arlit,NE,2022-09-08 02:27:12,18.7369,7.3853,93.72,17,78,11.99,broken clouds
673,Pokrovskoye,RU,2022-09-08 02:27:13,47.4157,38.8971,50.31,48,2,2.39,clear sky
674,Bathsheba,BB,2022-09-08 02:27:14,13.2167,-59.5167,83.01,78,40,8.05,scattered clouds
675,Anapskaya,RU,2022-09-08 02:27:15,44.89,37.38,55.63,50,0,8.95,clear sky
676,Chabahar,IR,2022-09-08 02:27:16,25.2919,60.643,78.78,75,31,3.47,scattered clouds
677,Darhan,MN,2022-09-08 02:27:17,49.4867,105.9228,72.21,43,0,7.9,clear sky
678,Mairana,BO,2022-09-08 02:27:18,-18.1167,-63.9333,52.3,70,0,4.25,clear sky
679,Deloraine,AU,2022-09-08 02:27:19,-41.5333,146.6667,62.15,70,100,4.0,overcast clouds
680,Sao Miguel Do Araguaia,BR,2022-09-08 02:24:16,-13.275,-50.1628,80.82,30,14,6.58,few clouds
681,Oksfjord,NO,2022-09-08 02:27:21,70.2396,22.3479,46.58,84,99,5.48,overcast clouds
682,Kampot,KH,2022-09-08 02:27:22,10.6167,104.1833,82.45,93,100,12.86,overcast clouds
683,Krasnyye Chetai,RU,2022-09-08 02:27:23,55.6887,46.1386,44.47,92,100,6.44,light rain
684,Male,MV,2022-09-08 02:27:24,4.1748,73.5089,82.35,83,75,14.97,broken clouds
685,Imbituba,BR,2022-09-08 02:27:25,-28.24,-48.6703,65.86,97,72,10.8,broken clouds
686,Ardakan,IR,2022-09-08 02:27:26,32.31,54.0175,76.21,12,0,4.36,clear sky
687,Portland,US,2022-09-08 02:26:09,45.5234,-122.6762,77.9,53,94,5.99,overcast clouds
688,Madoc,CA,2022-09-08 02:26:21,44.5084,-77.4745,66.96,91,4,2.62,clear sky
689,Akot,IN,2022-09-08 02:27:29,21.0964,77.0586,79.34,84,95,5.99,overcast clouds
690,Mutare,ZW,2022-09-08 02:27:30,-18.9707,32.6709,50.61,96,12,2.62,few clouds
691,Kasama,ZM,2022-09-08 02:27:31,-10.2129,31.1808,54.54,70,1,3.85,clear sky
692,Namtsy,RU,2022-09-08 02:27:33,62.7161,129.6658,50.41,60,100,22.3,overcast clouds
693,Poplar Bluff,US,2022-09-08 02:27:34,36.757,-90.3929,73.18,80,0,0.0,clear sky
694,Mizdah,LY,2022-09-08 02:27:35,31.4451,12.9801,73.99,54,0,5.46,clear sky
695,Neijiang,CN,2022-09-08 02:27:36,29.5835,105.0622,73.54,80,100,7.96,overcast clouds
696,Kandava,LV,2022-09-08 02:27:37,57.0409,22.7747,49.46,70,100,3.78,overcast clouds
697,Sabang,ID,2022-09-08 02:27:39,5.8933,95.3214,82.53,70,98,18.37,overcast clouds
698,Vung Tau,VN,2022-09-08 02:27:40,10.346,107.0843,79.95,82,85,9.86,overcast clouds
699,Klichka,RU,2022-09-08 02:27:41,50.4457,117.996,62.82,41,31,4.12,scattered clouds
700,Nanyamba,TZ,2022-09-08 02:27:42,-10.6833,39.8333,61.03,96,3,3.65,clear sky
701,Barletta,IT,2022-09-08 02:27:43,41.3118,16.2908,73.67,55,86,4.43,overcast clouds
702,Elena,BG,2022-09-08 02:27:44,42.9333,25.8833,59.97,72,3,4.88,clear sky
703,Mujiayingzi,CN,2022-09-08 02:27:45,42.1167,118.7833,83.43,21,0,8.86,clear sky
